_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
3530,9977,876,The Simpsons Guy,"Animation,Comedy",44,86.0,3075.0,"Peter Shin,Dominic Bianchi",The Simpsons Movie,"Animation,Comedy",86.0,74.0,1822297,"David Silverman,"
3531,10004,8766,Frankenweenie,"Short,Comedy,Drama",29,73.0,9588.0,Tim Burton,Frankenweenie,"Animation,Comedy,Horror,Science Fiction,Fantasy",90.0,74.0,67117,"Tim Burton,"
3532,10005,7700,Planet of the Apes,"Action,Adventure,Sci-Fi",119,57.0,179131.0,Tim Burton,Planet of the Apes,"Action,Adventure,Drama,Science Fiction,Fantasy",119.0,54.0,366266,"Tim Burton,"
3533,10035,10072,Basic Instinct,"Crime,Drama,Mystery",127,69.0,135426.0,Paul Verhoeven,Basic Instinct,"Drama,Horror,Mystery,Romance",127.0,62.0,131330,"Paul Verhoeven,"
3534,10049,12051,Forces of Nature,"Comedy,Romance",105,54.0,26995.0,Bronwen Hughes,Forces of Nature,"Comedy,Drama,Romance",106.0,52.0,57539,"Bronwen Hughes,"
3535,10050,7757,Glory Daze,Comedy,100,56.0,2987.0,Rich Wilkes,Glory Daze,Comedy,99.0,60.0,2536,"Rich Wilkes,"
3536,10051,4525,Gigli,"Comedy,Crime,Romance",121,24.0,41835.0,Martin Brest,Gigli,"Action,Adventure,Comedy,Drama,Romance",121.0,32.0,45273,"Martin Brest,"
3537,10052,1507,Extract,"Comedy,Crime,Romance",92,62.0,37978.0,Mike Judge,Extract,Comedy,91.0,58.0,173830,"Mike Judge,"
3538,10053,2878,Surviving Christmas,"Comedy,Romance",91,53.0,17488.0,Mike Mitchell,Surviving Christmas,"Comedy,Romance",90.0,52.0,28401,"Mike Mitchell (VI),"
3539,10054,12049,Bounce,"Drama,Romance",106,57.0,17680.0,Don Roos,Bounce,"Drama,Romance",106.0,54.0,21812,"Don Roos,"
3540,10055,12045,The Third Wheel,"Comedy,Romance",91,55.0,4020.0,Jordan Brady,The Third Wheel,"Comedy,Drama,Romance",90.0,56.0,1948,"Jordan Brady,"
3541,10055,18623,The Third Wheel,"Comedy,Romance",91,55.0,4020.0,Jordan Brady,The Third Wish,"Comedy,Romance",98.0,50.0,92,"Shelley Jensen,"
3542,10056,9987,Thirteen Days,"Drama,History,Mystery",145,73.0,45645.0,Roger Donaldson,Thirteen Days,Drama,145.0,70.0,29916,"Roger Donaldson,"
3543,10058,10008,Boiler Room,"Crime,Drama,Mystery",120,70.0,41724.0,Ben Younger,Boiler Room,"Drama,Mystery",119.0,68.0,46660,"Ben Younger,"
3544,10059,2682,Wall Street: Money Never Sleeps,Drama,133,63.0,84942.0,Oliver Stone,Wall Street: Money Never Sleeps,Drama,133.0,62.0,110607,"Oliver Stone,"
3545,10060,11036,Cleaner,"Crime,Mystery",88,61.0,32821.0,Renny Harlin,Cleaner,"Drama,Mystery",89.0,62.0,16444,"Renny Harlin,"
3546,10061,4631,Runner Runner,"Crime,Mystery",88,56.0,52629.0,Brad Furman,Runner Runner,"Drama,Mystery",91.0,56.0,42981,"Brad Furman,"
3547,10062,14800,Lakeview Terrace,"Crime,Drama,Mystery",110,61.0,40847.0,Neil LaBute,Lakeview Terrace,"Drama,Mystery",110.0,62.0,138930,"Neil LaBute,"
3548,10063,3232,One Eight Seven,"Drama,Mystery",119,67.0,18036.0,Kevin Reynolds,One Eight Seven,Drama,117.0,66.0,20714,"Kevin Reynolds,"
3549,10064,3960,A Good Year,"Comedy,Drama,Romance",117,69.0,71736.0,Ridley Scott,A Good Year,"Comedy,Drama,Romance",118.0,66.0,89273,"Ridley Scott,"
3550,10066,10853,Mission to Mars,"Adventure,Sci-Fi,Mystery",114,56.0,60954.0,Brian De Palma,Mission to Mars,"Drama,Mystery,Science Fiction,Fantasy",112.0,52.0,53414,"Brian DePalma,"
3551,10067,6601,The Kingdom,"Action,Drama,Mystery",110,71.0,102186.0,Peter Berg,The Kingdom,"Action,Adventure,Drama,Mystery",110.0,72.0,430075,"Peter Berg,"
3552,10068,11726,Impostor,"Drama,Mystery,Sci-Fi",95,62.0,20124.0,Gary Fleder,Impostor,"Action,Adventure,Science Fiction,Fantasy",102.0,60.0,7352,"Gary Fleder,"
3553,10070,11652,Shoot 'Em Up,"Action,Comedy,Crime",86,67.0,130777.0,Michael Davis,Shoot 'Em Up,"Action,Adventure,Drama,Mystery",87.0,68.0,325225,"Michael Davis,"
3554,10071,10424,Smokin' Aces 2: Assassins' Ball,"Action,Comedy,Crime",86,51.0,10967.0,P.J. Pesce,Smokin' Aces 2: Assassin's Ball,"Action,Adventure,Comedy,Drama",89.0,52.0,3366,"P.J. Pesce,"
3555,10072,783,Jack Ryan: Shadow Recruit,"Action,Drama,Mystery",105,62.0,100285.0,Kenneth Branagh,Jack Ryan: Shadow Recruit,"Action,Adventure,Drama,Mystery",105.0,68.0,64508,"Kenneth Branagh,"
3556,10073,10114,Crimson Tide,"Action,Drama,Mystery",116,73.0,82022.0,Tony Scott,Crimson Tide,"Action,Adventure,Drama",115.0,70.0,60866,"Tony Scott,"
3557,10074,6701,The Hunt for Red October,"Action,Adventure,Mystery",135,76.0,145250.0,John McTiernan,The Hunt for Red October,"Action,Adventure,Mystery",135.0,72.0,172026,"John McTiernan,"
3558,10076,268,The Good Shepherd,"Drama,History,Mystery",167,67.0,87579.0,Robert De Niro,The Good Shepherd,"Drama,Mystery,Romance",188.0,62.0,182088,"Robert De Niro,"
3559,10076,2971,The Good Shepherd,"Drama,History,Mystery",167,67.0,87579.0,Robert De Niro,The Good Soldier,"Drama,Television",,,8,"Kevin Billington,"
3560,10077,3443,Doubt,"Drama,Mystery",104,75.0,100347.0,John Patrick Shanley,Doubt,Drama,104.0,74.0,162038,"John Patrick Shanley,"
3561,10088,2662,Wonder Woman,"Animation,Action",1,64.0,87.0,,Wonder Woman,"Action,Adventure,Animation",93.0,76.0,8321,"Lauren Montgomery,"
3562,10088,8072,Wonder Woman,"Animation,Action",1,64.0,87.0,,Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
3563,10094,15307,Last Son,"Action,Drama,Sci-Fi",52,39.0,219.0,Shaheer Naqvi,Last Stand,Drama,109.0,,24,
3564,10097,332,The Flash,"Action,Crime,Fantasy",48,73.0,4653.0,"Danny Bilson,Paul De Meo",The Flash,"Action,Adventure,Drama,Science Fiction,Fantasy",,,8470,
3565,10098,1094,Shazam!,"Action,Fantasy",0,,,,Shazam!,"Action,Adventure,Science Fiction,Fantasy",,,1007,
3566,10099,8072,Wonder Woman,"Action,Adventure,Fantasy",45,45.0,1440.0,Jeffrey Reiner,Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
3567,10101,2972,Superman,Short,0,,,,Superman II,"Action,Adventure,Science Fiction,Fantasy",127.0,64.0,239281,"Richard Lester,Richard Donner,"
3568,10101,8746,Superman,Short,0,,,,Superman,"Action,Adventure,Drama",142.0,70.0,284902,"Richard Donner,"
3569,10110,1442,Eat Pray Love,"Drama,Romance",133,57.0,64591.0,Ryan Murphy,Eat Pray Love,Drama,133.0,60.0,100156,"Ryan Murphy,"
3570,10111,5950,Dawn of the Planet of the Apes,"Comedy,Television",22,80.0,19.0,Mike Stoklasa,War for the Planet of the Apes,"Action,Adventure",,,2066,"Matt Reeves,"
3571,10113,6056,I Am Number Four,"Action,Adventure,Sci-Fi",109,61.0,196992.0,D.J. Caruso,I Am Number Four,"Action,Adventure,Mystery,Science Fiction,Fantasy",109.0,70.0,145155,"D.J. Caruso,"
3572,10114,8123,Cowboys & Aliens,"Action,Sci-Fi,Mystery",119,60.0,174078.0,Jon Favreau,Cowboys & Aliens,"Action,Adventure,Science Fiction,Fantasy,Western",119.0,62.0,104172,"Jon Favreau,"
3573,10115,1834,Battle Los Angeles,"Action,Sci-Fi",116,58.0,155934.0,Jonathan Liebesman,Battle: Los Angeles,"Action,Adventure,Science Fiction,Fantasy",116.0,62.0,93373,"Jonathan Liebesman,"
3574,10116,4268,Clash of the Titans,"Action,Adventure,Fantasy",106,58.0,231683.0,Louis Leterrier,Clash of the Titans,"Action,Adventure,Drama,Science Fiction,Fantasy",106.0,62.0,283773,"Louis Leterrier,"
3575,10117,281,Total Recall,"Action,Adventure,Mystery",118,63.0,204508.0,Len Wiseman,Total Recall,"Action,Adventure,Science Fiction,Fantasy",121.0,64.0,116368,"Len Wiseman,"
3576,10118,15229,Prince of Persia: The Sands of Time,"Action,Adventure,Fantasy",116,66.0,225152.0,Mike Newell,Prince of Persia: The Sands of Time,"Action,Adventure,Science Fiction,Fantasy,Romance",116.0,68.0,436612,"Mike Newell,"
3577,10119,6176,Wrath of the Titans,"Action,Adventure,Fantasy",99,58.0,154392.0,Jonathan Liebesman,Wrath of the Titans,"Action,Adventure,Science Fiction,Fantasy",99.0,66.0,157819,"Jonathan Liebesman,"
3578,10129,11678,The Adjustment Bureau,"Romance,Sci-Fi,Mystery",106,71.0,202299.0,George Nolfi,The Adjustment Bureau,"Science Fiction,Fantasy,Romance",99.0,70.0,104099,"George Nolfi,"
3579,10134,3398,Unforgiven,"Drama,Western",131,83.0,282021.0,Clint Eastwood,Unforgiven,"Drama,Western",131.0,80.0,121361,"Clint Eastwood,"
3580,10136,9635,Cinderella Man,"Biography,Drama,Sport",144,80.0,149784.0,Ron Howard,Cinderella Man,"Action,Adventure,Drama",144.0,76.0,281639,"Ron Howard,"
3581,10137,425,Hour of the Gun,Western,100,67.0,2464.0,John Sturges,Hour of the Gun,"Action,Adventure,Classics,Drama,Western",100.0,62.0,1607,"John Sturges,"
3582,10138,5818,True Grit,"Adventure,Drama,Western",110,77.0,244411.0,"Ethan Coen,Joel Coen",True Grit,"Action,Adventure,Drama,Western",110.0,80.0,156554,"Joel Coen,Ethan Coen,"
3583,10139,4852,Silverado,"Action,Crime,Drama",133,72.0,28614.0,Lawrence Kasdan,Silverado,"Action,Adventure,Drama,Western",133.0,72.0,23082,"Lawrence Kasdan,"
3584,10141,9213,Open Range,"Drama,Romance,Western",139,75.0,54738.0,Kevin Costner,Open Range,"Action,Adventure,Drama,Western",138.0,70.0,51382,"Kevin Costner,"
3585,10148,11665,Allan Quatermain and the Temple of Skulls,"Action,Adventure,Romance",98,26.0,1158.0,Mark Atkins,Allan Quatermain and the Temple of Skulls,"Action,Adventure",85.0,38.0,327,"Mark Atkins,"
3586,10151,10745,Last Guy on Earth,"Short,Comedy",0,,,Hank Nelken,Last Days on Earth,"Documentary,Special Interest",85.0,66.0,130,
3587,10151,16690,Last Guy on Earth,"Short,Comedy",0,,,Hank Nelken,The Last Guy on Earth,Comedy,,,166,"Jim Fitzpatrick,"
3588,10161,10399,Fathers and Guns,Comedy,0,,,,Fathers and Sons,"Drama,Television",101.0,66.0,825,"Robert Spera,Rodrigo Garca,Jared Rappaport,"
3589,10170,180,Star Trek Begins,"Action,Adventure,Sci-Fi",0,83.0,6.0,,Star Trek Beyond,"Action,Adventure,Drama,Science Fiction,Fantasy",120.0,78.0,69624,"Justin Lin,"
3590,10187,12625,Second Glance,Comedy,26,91.0,14.0,Brad Jones,Second Chances,"Drama,Television",,62.0,16,"Ernie Barbarash,"
3591,10188,3467,Hansel & Gretel: Witch Hunters,"Action,Fantasy,Horror",88,61.0,161840.0,Tommy Wirkola,Hansel and Gretel: Witch Hunters,"Action,Adventure,Comedy",87.0,68.0,98288,"Tommy Wirkola,"
3592,10189,4929,Jack the Giant Slayer,"Adventure,Fantasy",114,63.0,107813.0,Bryan Singer,Jack the Giant Slayer,"Action,Adventure,Drama,Science Fiction,Fantasy",114.0,68.0,92225,"Bryan Singer,"
3593,10191,1157,The Last Witch Hunter,"Action,Adventure,Fantasy",106,60.0,62596.0,Breck Eisner,The Last Witch Hunter,"Action,Adventure,Science Fiction,Fantasy",105.0,62.0,37043,"Breck Eisner,"
3594,10193,830,The Divergent Series: Insurgent,Comedy,0,68.0,28.0,,The Divergent Series: Allegiant,"Action,Adventure,Science Fiction,Fantasy,Romance",120.0,60.0,40997,"Robert Schwentke,"
3595,10193,1291,The Divergent Series: Insurgent,Comedy,0,68.0,28.0,,The Divergent Series: Ascendant,"Action,Adventure",,,3516,"Robert Schwentke,"
3596,10196,4557,Exorcist II: The Heretic,Horror,118,37.0,16536.0,John Boorman,Exorcist II: The Heretic,"Horror,Mystery",118.0,46.0,36317,"John Boorman,"
3597,10215,12973,W.,"Biography,Drama,History",129,64.0,41242.0,Oliver Stone,W.,Drama,129.0,60.0,109525,"Oliver Stone,"
3598,10236,4841,Bullseye,"Action,Television",30,40.0,160.0,,Bullseye!,"Action,Adventure,Comedy,Mystery",95.0,44.0,173,"Michael Winner,"
3599,10246,5817,Ricki and the Flash,"Comedy,Drama,Musical",101,60.0,15486.0,Jonathan Demme,Ricki And The Flash,"Comedy,Drama",101.0,62.0,16200,"Jonathan Demme,"
3600,10247,2999,Get on Up,"Biography,Drama,Musical",139,69.0,16148.0,Tate Taylor,Get On Up,Drama,138.0,74.0,25072,"Tate Taylor,"
3601,10248,9394,Pariah,"Short,Drama",28,77.0,148.0,Dee Rees,Pariah,Drama,87.0,78.0,8461,"Dee Rees,"
3602,10250,4068,Nightingale,Drama,83,64.0,1333.0,Elliott Lester,Nightingale,"Drama,Mystery",83.0,72.0,372,"Elliott Lester,"
3603,10258,13994,Beverly Hills Cop,"Comedy,Crime,Drama",0,77.0,237.0,Barry Sonnenfeld,Beverly Hills Cop 4,Comedy,,82.0,12372,"Brett Ratner,"
3604,10263,13994,Beverly Hills Cop 4,"Action,Comedy",0,,,"Adil El Arbi,Bilall Fallah",Beverly Hills Cop 4,Comedy,,82.0,12372,"Brett Ratner,"
3605,10264,2333,Darling Companion,"Comedy,Drama,Romance",103,51.0,2582.0,Lawrence Kasdan,Darling Companion,"Comedy,Drama",103.0,54.0,12356,"Lawrence Kasdan,"
3606,10265,9174,Being Elmo: A Puppeteer's Journey,Documentary,80,77.0,5846.0,Constance Marks,Being Elmo: A Puppeteer's Journey,"Documentary,Television",76.0,84.0,10029,"Constance Marks,Philip Shane,"
3607,10268,1312,Damsels in Distress,News,30,,,,Damsels in Distress,Comedy,99.0,58.0,13315,"Whit Stillman,"
3608,10271,3706,One Life,Documentary,85,79.0,1917.0,"Michael Gunton,Martha Holmes",One Love,Drama,,,55,"Daniel-James Matrundola,"
3609,10284,4776,The Wedding Sitter,Comedy,21,75.0,45.0,Anthony Joseph Rich,The Wedding Ringer,Comedy,101.0,72.0,39939,"Jeremy Garelick,"
3610,10323,15988,"George Lopez: It's Not Me, It's You","Documentary,Comedy",56,56.0,174.0,Troy Miller,"George Lopez: It's Not Me, It's You",Television,56.0,72.0,39,"Troy Miller,"
3611,10329,11469,The Prank King,Comedy,22,80.0,153.0,Matt Sohn,The Frog King,"Comedy,Drama",,,95,"Darren Star,"
3612,10329,12705,The Prank King,Comedy,22,80.0,153.0,Matt Sohn,The Orphan King,Drama,,,306,"Andrew Wilder,"
3613,10362,10182,The Game,"Comedy,Drama,Romance",21,69.0,3236.0,,The Game,Mystery,128.0,72.0,140936,"David Fincher,"
3614,10392,6219,Bordertown,"Animation,Comedy",21,49.0,1486.0,Mark Hentemann,Bordertown,Drama,540.0,,27,
3615,10403,5068,Jekyll and Hyde... Together Again,"Sci-Fi,Comedy,Musical",87,62.0,893.0,Jerry Belson,Jekyll and Hyde...Together Again,"Comedy,Musical,Performing Arts,Science Fiction,Fantasy",87.0,72.0,635,"Jerry Belson,"
3616,10411,11367,Hunky Dory,"Comedy,Drama,Musical",110,61.0,889.0,Marc Evans,Hunky Dory,"Art House,International,Comedy,Drama",109.0,64.0,720,"Marc Evans,"
3617,10421,7573,Capricorn One,"Action,Mystery",123,68.0,16177.0,Peter Hyams,Capricorn One,"Drama,Mystery,Science Fiction,Fantasy",127.0,64.0,7933,"Peter Hyams,"
3618,10429,7548,Prince,Drama,78,66.0,756.0,Sam de Jong,Prince,Drama,78.0,74.0,122,"Sam de Jong,"
3619,10448,377,Sparkle,"Drama,Musical",116,57.0,5192.0,Salim Akil,Sparkle,"Drama,Musical,Performing Arts",116.0,76.0,42256,"Salim Akil,"
3620,10450,5393,A Day Late and a Dollar Short,Drama,85,72.0,445.0,Stephen Tolkin,A Day Late and a Dollar Short,"Drama,Television",120.0,76.0,91,"Stephen Tolkin,"
3621,10453,13742,White Water,Drama,84,75.0,95.0,Rusty Cundieff,The Water,"Drama,Special Interest",,78.0,69,
3622,10454,9632,Mysterious Ways,,80,50.0,44.0,Dan Garcia,Mysterious Skin,"Art House,International,Drama",99.0,80.0,37704,"Gregg Araki,"
3623,10455,4955,For the Love of Ruth,Drama,0,90.0,14.0,Christine Swanson,For the Love of Money,Drama,93.0,64.0,1319,"Ellie Kanner-Zuckerman,"
3624,10473,13438,Manhunter,"Crime,Horror,Mystery",119,72.0,50634.0,Michael Mann,Manhunter,"Action,Adventure,Mystery",121.0,70.0,52823,"Michael Mann,"
3625,10485,10726,Brotherly Love,Drama,89,71.0,913.0,Jamal Hill,Brotherly Love,Drama,90.0,82.0,1165,"Jamal Hill,"
3626,10518,8965,Animal Kingdom,"Crime,Drama,Mystery",113,73.0,46206.0,David Michd,Animal Kingdom,"Art House,International,Drama",112.0,78.0,29382,"David Michd,"
3627,10526,18910,Love Thy Neighbor,"Comedy,Television",0,41.0,510.0,,Love Thy Neighbor,Comedy,97.0,,69,"Tony Bill,"
3628,10548,8535,The Good Book,Comedy,30,89.0,328.0,Jody Hill,The Good House,"Comedy,Drama",,,159,
3629,10556,11705,Burning Love,"Comedy,Romance",23,80.0,2708.0,,Burning Blue,"Drama,Romance",104.0,60.0,197,"DMW Greer,"
3630,10565,6455,The Prince and the Pauper,"Comedy,History",21,82.0,37.0,Jeremy Konner,Prince and the Pauper,"Action,Adventure",,64.0,2384,"Giles Foster,"
3631,10566,7495,The American West,"History,Western",0,72.0,446.0,,The American,"Drama,Mystery",105.0,56.0,66004,"Anton Corbijn,"
3632,10566,10111,The American West,"History,Western",0,72.0,446.0,,The American President,"Comedy,Drama,Romance",113.0,66.0,54817,"Rob Reiner,"
3633,10566,11587,The American West,"History,Western",0,72.0,446.0,,The American Mall,"Comedy,Drama,Musical,Performing Arts,Sports,Fitness",100.0,64.0,2403,"Shawn Ku,"
3634,10566,18211,The American West,"History,Western",0,72.0,446.0,,The American Side,Drama,104.0,88.0,716,"Jenna Ricker,"
3635,10576,4999,Three O'Clock High,Comedy,101,71.0,8222.0,Phil Joanou,Three O'Clock High,Comedy,90.0,70.0,5970,"Phil Joanou,"
3636,10578,12469,Ski School,Comedy,95,51.0,2333.0,Damian Lee,Surf School,Comedy,87.0,48.0,2217,"Joel Silverman,"
3637,10583,13652,Across the Moon,"Comedy,Drama,Romance",88,46.0,200.0,Lisa Gottlieb,Across the Moon,"Comedy,Drama",100.0,62.0,100,"Lisa Gottlieb,"
3638,10585,17150,Vice Versa,"Comedy,Fantasy",98,57.0,7245.0,Brian Gilbert,Vice Versa,"Comedy,Kids,Family,Science Fiction,Fantasy",99.0,56.0,8055,"Brian Gilbert,"
3639,10586,12968,Norbit,"Comedy,Drama,Romance",102,39.0,53688.0,Brian Robbins,Norbit,"Comedy,Drama,Romance",103.0,60.0,660255,"Brian Robbins,"
3640,10589,11970,Nutty Professor II: The Klumps,"Comedy,Romance,Sci-Fi",106,43.0,39767.0,Peter Segal,Nutty Professor II: The Klumps,"Comedy,Kids,Family",107.0,52.0,231544,"Peter Segal,"
3641,10590,10193,Blues Brothers 2000,"Action,Comedy,Crime",123,48.0,25875.0,John Landis,Blues Brothers 2000,"Comedy,Musical,Performing Arts",124.0,54.0,59113,"John Landis,"
3642,10593,19094,Caddyshack II,Comedy,35,82.0,13.0,Brad Jones,Caddyshack II,Comedy,97.0,46.0,27390,"Allan Arkush,"
3643,10594,17183,Fletch Won,"Comedy,Crime,Mystery",0,,,,Fletch Won,"Comedy,Mystery",,,90,
3644,10596,9667,Caddyshack II,"Comedy,Sport",98,36.0,12509.0,Allan Arkush,Caddyshack,"Comedy,Special Interest",98.0,72.0,203045,"Harold Ramis,"
3645,10596,19094,Caddyshack II,"Comedy,Sport",98,36.0,12509.0,Allan Arkush,Caddyshack II,Comedy,97.0,46.0,27390,"Allan Arkush,"
3646,10599,19022,Brawl in the Family,Television,30,,,,Terror in the Family,"Drama,Television",86.0,58.0,127,"Gregory Goodell,"
3647,10603,17792,Meatballs 4,Comedy,84,29.0,1809.0,Bob Logan,Meatballs,Comedy,93.0,60.0,28555,"Ivan Reitman,"
3648,10606,2334,Morning Glory,"Comedy,Drama,Romance",107,65.0,59606.0,Roger Michell,Morning Glory,Comedy,107.0,66.0,50080,"Roger Michell,"
3649,10607,4079,The Time Traveler's Wife,"Drama,Fantasy,Romance",107,71.0,116366.0,Robert Schwentke,The Time Traveler's Wife,"Drama,Science Fiction,Fantasy,Romance",108.0,60.0,982723,"Robert Schwentke,"
3650,10608,2211,The Best of Me,"Drama,Romance",118,67.0,44814.0,Michael Hoffman,The Best Of Me,"Drama,Romance",119.0,70.0,26825,"Michael Hoffman,"
3651,10609,9061,The Hustler,"Drama,Sport",134,80.0,63496.0,Robert Rossen,The Hustler,"Drama,Romance",134.0,80.0,30791,"Robert Rossen,"
3652,10610,17584,The Wraith,"Action,Horror,Romance",93,59.0,10282.0,Mike Marvin,The Wraith,"Action,Adventure,Mystery,Science Fiction,Fantasy",93.0,66.0,9102,"Mike Marvin,"
3653,10611,5987,Money Train,"Action,Comedy,Crime",110,56.0,32538.0,Joseph Ruben,Money Train,"Action,Adventure,Comedy,Drama,Mystery",110.0,54.0,50111,"Joseph Ruben,"
3654,10622,5356,Mad Dog and Glory,"Comedy,Crime,Drama",97,62.0,17356.0,John McNaughton,Mad Dog and Glory,"Comedy,Drama",97.0,60.0,9758,"John McNaughton,"
3655,10631,10029,Parenthood,"Comedy,Drama",124,70.0,36058.0,Ron Howard,Parenthood,Comedy,124.0,64.0,49018,"Ron Howard,"
3656,10637,16619,Vigilante Diaries,"Action,Comedy",0,75.0,240.0,,Vigilante Diaries,"Action,Adventure",108.0,52.0,68,"Christian Sesma,"
3657,10638,16571,On Bloody Sunday,Horror,86,35.0,168.0,Christian Sesma,On Bloody Sunday,"Horror,Mystery",85.0,,112,"Christian Sesma,"
3658,10694,15900,The Perfect Storm,"Action,Adventure,Drama",130,64.0,134096.0,Wolfgang Petersen,The Perfect Storm,"Action,Adventure,Drama",129.0,64.0,278917,"Wolfgang Petersen,"
3659,10698,7101,The Veil,"Drama,Horror,Mystery",93,47.0,4513.0,Phil Joanou,The Veil,Horror,82.0,50.0,335,"Phil Joanou,"
3660,10700,11009,Echoes,"Drama,Horror,Mystery",93,44.0,1175.0,Nils Timm,Echoes,"Drama,Television,Romance",208.0,,7,
3661,10705,10443,The Guardian,"Action,Adventure,Drama",139,68.0,75897.0,Andrew Davis,The Guardian,"Action,Adventure,Drama",15.0,74.0,422946,"Andrew Davis,"
3662,10707,10679,The Sentinel,"Action,Crime,Mystery",108,61.0,42366.0,Clark Johnson,The Sentinel,"Drama,Mystery",99.0,62.0,84511,"Clark Johnson,"
3663,10708,14121,The Serpent and the Rainbow,"Fantasy,Horror",98,65.0,17670.0,Wes Craven,The Serpent and the Rainbow,Horror,98.0,64.0,15278,"Wes Craven,"
3664,10713,2975,Motel Hell,"Comedy,Horror,Mystery",101,60.0,6931.0,Kevin Connor,Motel Hell,"Comedy,Horror",101.0,62.0,7121,"Kevin Connor,"
3665,10718,10467,Ghost Story,"Drama,Horror,Mystery",110,62.0,5688.0,John Irvin,Ghost Story,"Horror,Mystery",111.0,62.0,7597,"John Irvin,"
3666,10718,11594,Ghost Story,"Drama,Horror,Mystery",110,62.0,5688.0,John Irvin,Ghost Shark,"Horror,Television",,44.0,148,"Griff Furst,"
3667,10719,13289,King Liar,Comedy,157,54.0,367.0,"Lal,Jean Paul Lal",King Lear,"Drama,Television",185.0,,65,
3668,10719,13293,King Liar,Comedy,157,54.0,367.0,"Lal,Jean Paul Lal",King Lear,Drama,,,7,"Jonathan Miller,"
3669,10720,17046,Dog Soldiers,"Action,Fantasy,Horror",105,69.0,45938.0,Neil Marshall,Dog Soldiers,Horror,104.0,70.0,57646,"Neil Marshall,"
3670,10728,5738,Iceman,"Drama,Sci-Fi",100,61.0,4148.0,Fred Schepisi,Iceman,"Drama,Science Fiction,Fantasy",101.0,60.0,3130,"Fred Schepisi,"
3671,10731,644,Quest for Fire,"Adventure,Drama,History",100,74.0,16502.0,Jean-Jacques Annaud,Quest for Fire,"Action,Adventure,Art House,International,Drama",100.0,72.0,8558,"Jean-Jacques Annaud,"
3672,10737,556,Conan the Barbarian,"Action,Adventure,Fantasy",113,52.0,83088.0,Marcus Nispel,Conan the Barbarian,"Action,Adventure,Science Fiction,Fantasy",112.0,54.0,48914,"Marcus Nispel,"
3673,10739,6923,Jonah Hex,"Action,Drama,Fantasy",81,47.0,46202.0,Jimmy Hayward,Jonah Hex,"Action,Adventure,Drama,Horror,Western",84.0,48.0,170599,"Jimmy Hayward,"
3674,10743,923,Final Fantasy: The Spirits Within,"Animation,Action,Adventure",106,64.0,73190.0,"Hironobu Sakaguchi,Motonori Sakakibara",Final Fantasy: The Spirits Within,"Animation,Science Fiction,Fantasy",106.0,60.0,141486,"Hironobu Sakaguchi,Motonori Sakakibara,Jack Fletcher,"
3675,10744,16454,Gone,"Drama,Mystery",94,59.0,35118.0,Heitor Dhalia,Gone,Mystery,94.0,62.0,36909,"Heitor Dhalia,"
3676,10745,8250,Duel in the Sun,"Drama,Romance,Western",129,69.0,6367.0,"King Vidor,Otto Brower",Lost in the Sun,,95.0,64.0,236,"Trey Nelson,"
3677,10746,2893,RoboCop 3,,0,,,,RoboCop 3,"Action,Adventure,Science Fiction,Fantasy",105.0,46.0,58040,"Fred Dekker,"
3678,10746,3100,RoboCop 3,,0,,,,RoboCop,"Action,Adventure,Science Fiction,Fantasy",117.0,66.0,126791,"Jos Padilha,"
