Id,Title,Category,Duration,Rating,Rating_Count,Director
8788,To Be or Not to Be,"Classics,Comedy,Drama",90,84,5824,"Ernst Lubitsch,"
8789,City Lights,"Classics,Comedy,Drama,Romance",90,88,26477,"Charles Chaplin,"
8790,Playtime,"Art House,International,Comedy",145,86,7056,"Jacques Tati,"
8791,Gentlemen Prefer Blondes,"Classics,Comedy,Musical,Performing Arts,Romance",91,74,40297,"Howard Hawks,"
8792,The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie),"Art House,International,Comedy,Drama,Science Fiction,Fantasy,Special Interest",101,82,12569,"Luis Buuel,"
8793,8 1/2,"Art House,International,Comedy,Drama,Science Fiction,Fantasy",135,86,44510,"Federico Fellini,"
8794,Big,"Comedy,Kids,Family,Science Fiction,Fantasy",98,70,400899,"Penny Marshall,"
8795,Airplane!,Comedy,88,72,290547,"David Zucker,Jerry Zucker,Jim Abrahams,"
8796,Duck Soup,"Classics,Comedy",69,82,36112,"Leo McCarey,"
8797,Before Sunrise,"Comedy,Drama,Romance",101,82,72123,"Richard Linklater,"
8798,Some Like It Hot,"Classics,Comedy,Drama,Musical,Performing Arts",120,82,81494,"Billy Wilder,"
8799,Bringing Up Baby,"Classics,Comedy,Romance",102,80,38744,"Howard Hawks,"
8800,Sideways,"Comedy,Drama,Romance",127,68,196891,"Alexander Payne,"
8801,Amadeus,"Comedy,Drama,Musical,Performing Arts",158,78,178996,"Milos Forman,"
8802,Bull Durham,"Comedy,Drama,Romance",107,68,50716,"Ron Shelton,"
8803,The Player,"Comedy,Drama",124,74,20012,"Robert Altman,"
8804,Sense and Sensibility,"Comedy,Drama,Romance",136,76,130361,"Ang Lee,"
8805,Le got des autres (The Taste of Others),"Art House,International,Comedy,Drama",112,76,6566,"Agns Jaoui,"
8806,Todo sobre mi madre (All About My Mother),"Art House,International,Comedy,Drama",101,84,51751,"Pedro Almodvar,"
8807,Repo Man,"Comedy,Science Fiction,Fantasy",93,68,31251,"Alex Cox,"
8808,One Flew Over the Cuckoo's Nest,"Classics,Comedy,Drama",134,84,277660,"Milos Forman,"
8809,Lost In Translation,"Comedy,Drama,Romance",102,72,335417,"Sofia Coppola,"
8810,We Are the Best!,"Comedy,Drama,Musical,Performing Arts",102,76,5730,"Lukas Moodysson,"
8811,The Apartment,"Classics,Comedy,Drama,Romance",125,84,37460,"Billy Wilder,"
8812,The Band's Visit,"Art House,International,Comedy,Drama",89,78,13416,"Eran Kolirin,"
8813,Mafioso,"Art House,International,Comedy,Drama",105,76,750,"Alberto Lattuada,"
8814,Say Anything...,"Comedy,Drama,Romance",100,72,138012,"Cameron Crowe,"
8815,Hairspray,"Comedy,Drama,Musical,Performing Arts",92,74,63949,"John Waters,"
8816,Monsieur Lazhar,"Art House,International,Comedy,Drama",94,80,26095,"Philippe Falardeau,"
8817,Le Havre,"Comedy,Drama",93,74,7161,"Aki Kaurismki,"
8818,My Fair Lady,"Comedy,Kids,Family,Musical,Performing Arts",170,74,186548,"George Cukor,"
8819,Risky Business,Comedy,99,66,70575,"Paul Brickman,"
8820,The Man Without a Past,"Art House,International,Comedy,Drama",97,80,7467,"Aki Kaurismki,"
8821,Being There,"Comedy,Drama",130,82,24619,"Hal Ashby,"
8822,This Is Spinal Tap,Comedy,83,80,126428,"Rob Reiner,"
8823,The Sessions,"Comedy,Drama",95,78,23352,"Ben Lewin,"
8824,Bullets Over Broadway,Comedy,99,74,16822,"Woody Allen,"
8825,Eternal Sunshine Of The Spotless Mind,"Comedy,Drama,Science Fiction,Fantasy,Romance",108,82,568660,"Michel Gondry,"
8826,Shakespeare in Love,"Comedy,Romance",122,68,226264,"John Madden (II),"
8827,Before Sunset,"Comedy,Drama,Romance",81,82,70120,"Richard Linklater,"
8828,Miracle on 34th Street,"Classics,Drama,Kids,Family,Science Fiction,Fantasy,Special Interest,Romance",96,72,47178,"George Seaton,"
8829,About Elly,"Art House,International,Drama,Kids,Family",119,80,7204,"Asghar Farhadi,"
8830,Jason and the Argonauts,"Action,Adventure,Classics,Kids,Family,Science Fiction,Fantasy",104,68,22561,"Don Chaffey,"
8831,Spy Kids,"Action,Adventure,Comedy,Kids,Family,Mystery",88,52,426875,"Robert Rodriguez,"
8832,How Green Was My Valley,"Classics,Drama,Kids,Family",118,78,7770,"John Ford,"
8833,Duma,"Action,Adventure,Drama,Kids,Family",101,68,20830,"Carroll Ballard,"
8834,A Christmas Story,"Comedy,Drama,Kids,Family",93,74,285087,"Bob Clark,"
8835,The Sound of Music,"Classics,Drama,Kids,Family,Musical,Performing Arts",174,72,605338,"Robert Wise,"
8836,The Karate Kid,"Drama,Kids,Family",122,66,315529,"John G. Avildsen,"
8837,Pee-wee's Big Adventure,"Comedy,Kids,Family",92,60,112952,"Tim Burton,"
8838,Millions,"Comedy,Drama,Kids,Family",97,70,29575,"Danny Boyle,"
8839,Field of Dreams,"Drama,Kids,Family,Science Fiction,Fantasy,Sports,Fitness",106,68,192300,"Phil Alden Robinson,"
8840,"Nosferatu, a Symphony of Horror (Nosferatu, eine Symphonie des Grauens) (Nosferatu the Vampire)","Art House,International,Classics,Horror,Science Fiction,Fantasy",63,80,47292,"F.W. Murnau,"
8841,Bears,"Kids,Family",78,80,22537,"Alastair Fothergill,Keith Scholey,Adam Chapman,"
8842,Psycho,"Classics,Horror,Mystery",109,78,237607,"Alfred Hitchcock,"
8843,The Bride of Frankenstein,"Classics,Horror,Science Fiction,Fantasy,Special Interest",75,76,24336,"James Whale,"
8844,Frankenstein,"Classics,Horror,Science Fiction,Fantasy,Special Interest",70,74,40997,"James Whale,"
8845,Rosemary's Baby,"Classics,Horror,Mystery",136,76,72347,"Roman Polanski,"
8846,The Birds,"Classics,Horror,Mystery",119,72,175587,"Alfred Hitchcock,"
8847,Freaks,"Classics,Drama,Horror,Mystery",64,80,24098,"Tod Browning,"
8848,Pan's Labyrinth,"Drama,Horror,Science Fiction,Fantasy",115,82,633809,"Guillermo del Toro,"
8849,Night of the Living Dead,"Classics,Cult Movies,Horror",90,76,129747,"George A. Romero,"
8850,Spoorloos (The Vanishing),"Art House,International,Drama,Horror,Mystery",120,80,9884,"George Sluizer,"
8851,Don't Look Now,"Classics,Horror,Mystery",110,74,18107,"Nicolas Roeg,"
8852,The Innocents,Horror,100,80,8091,"Jack Clayton,"
8853,The Evil Dead,"Horror,Science Fiction,Fantasy",85,74,201688,"Sam Raimi,"
8854,The Silence of the Lambs,"Horror,Mystery",118,82,843841,"Jonathan Demme,"
8855,Cat People,"Drama,Horror,Romance",73,72,7286,"Jacques Tourneur,"
8856,Young Frankenstein,"Classics,Comedy,Horror,Science Fiction,Fantasy",108,78,208406,"Mel Brooks,"
8857,The Loved Ones,"Art House,International,Horror",84,74,11767,"Sean Byrne,"
8858,Halloween,"Horror,Mystery",93,72,300749,"John Carpenter,"
8859,Nosferatu: Phantom der Nacht (Nosferatu the Vampyre),"Art House,International,Horror",107,76,20944,"Werner Herzog,"
8860,Room 237,"Documentary,Horror,Television",102,66,15762,"Rodney Ascher,"
8861,A Nightmare on Elm Street,"Horror,Mystery",91,70,413761,"Wes Craven,"
8862,Dracula,"Classics,Horror",75,74,44317,"Tod Browning,"
8863,The Host,"Action,Adventure,Art House,International,Comedy,Drama,Horror",119,68,177059,"Bong Joon-ho,"
8864,Eraserhead,"Drama,Horror,Special Interest",89,78,56563,"David Lynch,"
8865,Phantom Of The Opera,"Classics,Drama,Horror",79,76,17287,"Rupert Julian,Edward Sedgwick,"
8866,The Fly,"Drama,Horror,Science Fiction,Fantasy",96,68,88919,"David Cronenberg,"
8867,We Are Still Here,Horror,84,62,3725,"Ted Geoghegan,"
8868,What Ever Happened to Baby Jane?,"Classics,Cult Movies,Drama,Horror,Mystery",132,80,33334,"Robert Aldrich,"
8869,The Wicker Man,"Classics,Drama,Horror,Mystery",88,72,42604,"Robin Hardy,"
8870,The Shining,"Drama,Horror,Mystery,Special Interest",145,80,477734,"Stanley Kubrick,"
8871,Little Shop of Horrors,"Comedy,Horror,Musical,Performing Arts,Science Fiction,Fantasy",94,66,181044,"Frank Oz,"
8872,Let Me In,"Drama,Horror,Science Fiction,Fantasy,Romance",116,74,66144,"Matt Reeves,"
8873,The Dead Zone,"Horror,Mystery,Science Fiction,Fantasy",103,70,35821,"David Cronenberg,"
8874,The Exorcist,"Classics,Horror",122,74,418750,"William Friedkin,"
8875,Poltergeist,Horror,114,68,181435,"Tobe Hooper,"
8876,The Blair Witch Project,Horror,84,52,400651,"Eduardo Snchez,Daniel Myrick,"
8877,28 Days Later,"Horror,Science Fiction,Fantasy",108,72,480957,"Danny Boyle,"
8878,An American Werewolf in London,"Comedy,Horror,Science Fiction,Fantasy",97,68,114572,"John Landis,"
8879,The Orphanage,"Drama,Horror,Mystery",105,80,66329,"J.A. Bayona,"
8880,Donnie Darko: The Director's Cut,"Documentary,Drama,Horror,Science Fiction,Fantasy",133,84,12357,
8881,Near Dark,"Horror,Mystery,Western,Romance",95,70,24409,"Kathryn Bigelow,"
8882,Russian Ark,"Art House,International,Drama,Horror,Science Fiction,Fantasy,Special Interest",95,78,9513,"Alexandr Sokurov,Aleksandr Sokurov,"
8883,Henry: Portrait of a Serial Killer,"Drama,Horror,Mystery",90,72,11310,"John McNaughton,"
8884,Chronicle,"Art House,International,Drama,Horror,Mystery,Science Fiction,Fantasy",83,74,114889,"Josh Trank ,Joshua Trank,"
8885,The Omen,"Classics,Horror,Mystery",111,70,125279,"Richard Donner,"
8886,The Descent,Horror,99,68,206335,"Neil Marshall,"
8887,Exorcist: The Version You've Never Seen,Horror,135,84,2078,"William Friedkin,"
8888,Ginger Snaps,"Horror,Mystery",108,68,54607,"John Fawcett,"
8889,Slither,"Comedy,Horror,Science Fiction,Fantasy",96,64,102355,"James Gunn (II),"
8890,Gremlins,"Comedy,Horror,Science Fiction,Fantasy",120,68,450327,"Joe Dante,"
8891,Altered States,"Drama,Horror,Mystery,Science Fiction,Fantasy",102,68,19048,"Ken Russell,"
8892,Grindhouse,"Action,Adventure,Horror",192,78,329895,"Robert Rodriguez,Eli Roth,Quentin Tarantino,Edgar Wright,Rob Zombie,"
8893,A Field in England,"Drama,Horror",90,66,3850,"Ben Wheatley,"
8894,Paranormal Activity,"Horror,Mystery",86,64,273294,"Oren Peli,"
8895,Dracula: Pages From a Virgin's Diary,"Drama,Horror,Musical,Performing Arts",75,70,2711,"Guy Maddin,"
8896,Willow Creek,Horror,80,54,7498,"Bobcat Goldthwait,"
8897,Red Riding Trilogy,Horror,,80,816,
8898,Open Your Eyes (Abre los Ojos),"Art House,International,Drama,Horror,Mystery",117,78,38112,"Alejandro Amenbar,"
8899,They Live,"Comedy,Drama,Horror,Mystery,Science Fiction,Fantasy",97,72,38056,"John Carpenter,"
8900,Casablanca,"Classics,Drama,Romance",102,82,355381,"Michael Curtiz,"
8901,Rear Window,"Classics,Drama,Mystery",115,84,148894,"Alfred Hitchcock,"
8902,Gravity,"Drama,Science Fiction,Fantasy",91,80,300425,"Alfonso Cuarn,"
8903,La Grande illusion (Grand Illusion),"Art House,International,Classics,Drama",113,86,11412,"Jean Renoir,"
8904,The Maltese Falcon,"Drama,Mystery",101,80,57082,"John Huston,"
8905,Rashmon,"Art House,International,Classics,Drama,Mystery",83,86,47285,"Akira Kurosawa,"
8906,Sunset Boulevard,"Classics,Drama",111,86,52351,"Billy Wilder,"
8907,M,"Art House,International,Drama,Mystery",105,88,35541,"Fritz Lang,"
8908,Argo,"Drama,Mystery",120,84,206399,"Ben Affleck,"
8909,The 400 Blows (Les Quatre cents coups),"Art House,International,Classics,Drama",97,86,38128,"Franois Truffaut,"
8910,Bicycle Thieves (Ladri di biciclette),Drama,90,86,33549,"Vittorio De Sica,"
8911,A Streetcar Named Desire,"Classics,Drama",122,80,54518,"Elia Kazan,"
8912,Army of Shadows (L'Arme des ombres),"Art House,International,Drama",140,88,6944,"Jean-Pierre Melville,"
8913,Rebecca,"Classics,Drama,Mystery",130,82,38851,"Alfred Hitchcock,"
8914,The Night of the Hunter,"Drama,Mystery",93,84,24161,"Charles Laughton,"
8915,The Conformist,"Art House,International,Drama",115,86,8385,"Bernardo Bertolucci,"
8916,The Wrestler,Drama,109,80,139394,"Darren Aronofsky,"
8917,Vertigo,"Classics,Drama,Mystery,Romance",128,84,100869,"Alfred Hitchcock,"
8918,L.A. Confidential,"Drama,Mystery",138,76,149119,"Curtis Hanson,"
8919,Tokyo Story (Tky monogatari),"Art House,International,Drama",134,88,11177,"Yasujiro Ozu,"
8920,The Wages of Fear,"Art House,International,Drama,Mystery",138,88,8466,"Henri-Georges Clouzot,"
8921,The Grapes of Wrath,"Classics,Drama",129,78,23796,"John Ford,"
8922,On the Waterfront,"Classics,Drama,Romance",108,84,51463,"Elia Kazan,"
8923,Anatomy of a Murder,"Classics,Drama,Mystery",160,82,11941,"Otto Preminger,"
8924,The Leopard,"Art House,International,Classics,Drama",205,84,8292,"Luchino Visconti,"
8925,Battleship Potemkin,"Art House,International,Classics,Drama",65,80,18600,"Sergei M. Eisenstein,"
8926,Chinatown,"Classics,Drama,Mystery",130,84,76434,"Roman Polanski,"
8927,Short Term 12,Drama,21,88,20166,"Destin Daniel Cretton,"
8928,All Quiet on the Western Front,"Classics,Drama",134,78,17642,"Lewis Milestone,"
8929,Sweet Smell of Success,"Classics,Drama",96,82,6739,"Alexander Mackendrick,"
8930,Breathless,Drama,90,82,38402,"Jean-Luc Godard,"
8931,Barry Lyndon,"Classics,Drama",203,82,44229,"Stanley Kubrick,"
8932,A Separation,"Art House,International,Drama",123,86,22153,"Asghar Farhadi,"
8933,The Conversation,"Drama,Mystery",113,82,34423,"Francis Ford Coppola,"
8934,The Sweet Hereafter,Drama,110,80,11389,"Atom Egoyan,"
8935,The Queen,Drama,103,70,175018,"Stephen Frears,"
8936,Three Colors: Red (Trois couleurs: Rouge),"Art House,International,Drama",95,84,35092,"Krzysztof Kieslowski,"
8937,Forbidden Planet,"Classics,Drama,Mystery,Science Fiction,Fantasy",98,76,21049,"Fred Wilcox,Fred McLeod Wilcox,"
8938,The Tale of the Princess Kaguya,"Art House,International",137,86,13215,"Isao Takahata,"
8939,Three Colors: Blue (Trois Couleurs: Bleu),"Art House,International,Drama,Mystery,Romance",98,84,38128,"Krzysztof Kieslowski,"
8940,Le Cercle Rouge,"Art House,International,Drama,Mystery",100,84,6736,"Jean-Pierre Melville,"
8941,GETT: The Trial of Viviane Amsalem,"Art House,International,Drama",115,80,4633,"Shlomi Elkabetz,Ronit Elkabetz,"
8942,Jiro Dreams of Sushi,"Art House,International,Documentary,Special Interest",81,86,29314,"David Gelb,"
8943,Aruitemo Aruitemo (Still Walking),"Art House,International,Drama",114,82,3549,"Hirokazu Koreeda,"
8944,Wings of Desire,"Art House,International,Drama,Science Fiction,Fantasy,Romance",130,88,33596,"Wim Wenders,"
8945,Project Nim,"Art House,International,Documentary",99,78,10153,"James Marsh,"
8946,Waste Land,"Art House,International,Documentary,Musical,Performing Arts",95,86,7870,"Lucy Walker,Joo Jardim,Karen Harley,"
8947,Solaris,"Art House,International,Drama,Science Fiction,Fantasy",165,82,26315,"Andrei Tarkovsky,"
8948,"Sex, Lies, and Videotape","Art House,International,Drama",99,68,32066,"Steven Soderbergh,"
8949,Afghan Star,"Art House,International,Documentary,Musical,Performing Arts,Special Interest,Television",87,70,7832,"Havana Marking,"
8950,Poetry,"Art House,International,Drama",139,82,6464,"Chang-dong Lee,"
8951,A Prophet (Un prophete),"Art House,International,Drama",155,82,24542,"Jacques Audiard,"
8952,Last Train Home,"Art House,International,Documentary,Special Interest",85,82,5294,"Lixin Fan,"
8953,This Is Not a Film,"Art House,International,Documentary,Special Interest",75,72,9007,"Jafar Panahi,Mojtaba Mirtahmasb,"
8954,Nostalgia for the Light,"Art House,International,Documentary,Drama",90,80,3395,"Patricio Guzmn,"
8955,Moolaad,"Art House,International,Drama",120,78,1775,"Ousmane Sembne,"
8956,Rivers and Tides: Andy Goldsworthy Working With Time,"Art House,International,Documentary,Musical,Performing Arts",90,84,2558,"Thomas Riedelsheimer,"
8957,Band of Outsiders (Bande  part),"Art House,International,Drama",97,84,12259,"Jean-Luc Goddard,Jean-Luc Godard,"
8958,Bus 174 (nibus 174),"Art House,International,Documentary,Drama,Special Interest",133,80,6907,"Felipe Lacerda,Jos Padilha,"
8959,The Class,"Art House,International,Drama",128,76,12447,"Laurent Cantet,"
8960,The Kid with a Bike,"Art House,International,Drama",87,76,25214,"Jean-Pierre Dardenne,Luc Dardenne,"
8961,"Oslo, August 31st","Art House,International,Drama",95,80,5189,"Joachim Trier,"
8962,Rififi (Du Rififi Chez les Hommes),"Art House,International,Drama",115,86,6770,"Jules Dassin,"
8963,13 Assassins,"Action,Adventure,Art House,International",126,82,23304,"Takashi Miike,"
8964,A Summer's Tale,"Art House,International,Drama,Romance",113,74,5935,"Eric Rohmer,"
8965,Animal Kingdom,"Art House,International,Drama",112,78,29382,"David Michd,"
8966,Contempt,"Art House,International,Comedy,Drama",102,82,10650,"Jean-Luc Godard,"
8967,Hoh Xil: Mountain Patrol,"Action,Adventure,Art House,International,Drama",90,80,3820,"Lu Chuan,"
8968,The Station Agent,"Art House,International,Comedy,Drama",90,78,34457,"Tom McCarthy,"
8969,In the Loop,"Art House,International,Comedy",102,62,226536,"Armando Iannucci,"
8970,American Splendor,"Art House,International,Comedy,Drama",100,74,44354,"Robert Pulcini,Shari Springer Berman,"
8971,Since Otar Left,"Art House,International,Drama",102,80,1571,"Julie Bertuccelli,"
8972,Killer of Sheep,"Art House,International,Drama",90,80,4608,"Charles Burnett,"
8973,Touch of Evil,"Classics,Drama,Mystery",95,84,30702,"Orson Welles,"
8974,Gone With the Wind,"Classics,Drama,Romance",222,78,292346,"Victor Fleming,George Cukor,Sam Wood,"
8975,The Lady Vanishes,"Classics,Mystery",99,80,12765,"Alfred Hitchcock,"
8976,The Red Shoes,"Classics,Drama,Musical,Performing Arts,Romance",136,84,11428,"Michael Powell,Emeric Pressburger,"
8977,An American in Paris,"Classics,Musical,Performing Arts,Romance",115,74,26106,"Vincente Minnelli,"
8978,The Big Sleep,"Classics,Drama,Mystery",116,82,33139,"Howard Hawks,"
8979,The Best Years of Our Lives,"Classics,Drama,Romance",170,84,10488,"William Wyler,"
8980,The Day the Earth Stood Still,"Classics,Drama,Science Fiction,Fantasy",92,78,33806,"Robert Wise,"
8981,Peeping Tom,"Classics,Drama,Mystery",109,78,13630,"Michael Powell,"
8982,Sunrise: A Song of Two Humans,"Classics,Drama,Mystery,Romance",110,88,9330,"F.W. Murnau,"
8983,Rebel Without a Cause,"Classics,Drama",111,78,57985,"Nicholas Ray,"
8984,Patton,"Classics,Drama",170,80,42721,"Franklin J. Schaffner,"
8985,To Catch a Thief,"Classics,Mystery,Romance",106,76,51489,"Alfred Hitchcock,"
8986,Man on Wire,"Documentary,Special Interest",94,82,29326,"James Marsh,"
8987,Taxi to the Dark Side,"Documentary,Special Interest",106,80,7240,"Alex Gibney,"
8988,The Last Waltz,"Documentary,Musical,Performing Arts",117,86,13654,"Martin Scorsese,"
8989,Murderball,"Documentary,Special Interest,Sports,Fitness",85,78,11361,"Henry Alex Rubin,Dana Adam Shapiro,"
8990,Inside Job,"Documentary,Special Interest",108,84,28930,"Charles Ferguson,"
8991,Blackfish,"Documentary,Special Interest",80,84,27772,"Gabriela Cowperthwaite,"
8992,Deliver Us from Evil,Documentary,101,76,19237,"Amy Berg,"
8993,Anvil! The Story of Anvil,"Documentary,Drama,Musical,Performing Arts",90,82,9025,"Sacha Gervasi,"
8994,The Missing Picture,"Documentary,Drama",96,76,5705,"Rithy Panh,"
8995,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,"Documentary,Special Interest",95,84,14982,"Errol Morris,"
8996,The Square,"Documentary,Special Interest",104,84,5612,"Jehane Noujaim,"
8997,Spellbound,"Documentary,Special Interest",97,74,10957,"Jeffrey Blitz,"
8998,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","Documentary,Drama,Special Interest",96,76,3984,"Errol Morris,"
8999,Hoop Dreams,"Documentary,Special Interest,Sports,Fitness",171,84,12313,"Steve James,"
9000,The Interrupters,"Documentary,Special Interest",125,80,5458,"Steve James,"
9001,How to Survive a Plague,"Documentary,Special Interest",109,80,5879,"David France,"
9002,Capturing the Friedmans,"Documentary,Special Interest",107,78,9552,"Andrew Jarecki,"
9003,Sound City,"Documentary,Musical,Performing Arts",108,86,6718,"Dave Grohl,"
9004,The Invisible War,"Documentary,Special Interest",97,82,9984,"Kirby Dick,"
9005,Kurt Cobain: Montage Of Heck,Documentary,132,78,8842,"Brett Morgen,"
